# Frequency; PSD [dBc/Hz]
2.85156250e+05;-8.84376068e+01
2.86132812e+05;-8.84610138e+01
2.87109375e+05;-8.84951553e+01
2.88085938e+05;-8.84850998e+01
2.89062500e+05;-8.84559937e+01
2.90039062e+05;-8.84364166e+01
2.91015625e+05;-8.84354019e+01
2.91992188e+05;-8.84427872e+01
2.92968750e+05;-8.84512558e+01
2.93945312e+05;-8.84714737e+01
2.94921875e+05;-8.84899521e+01
2.95898438e+05;-8.85002213e+01
2.96875000e+05;-8.85232544e+01
2.97851562e+05;-8.85579758e+01
2.98828125e+05;-8.85967026e+01
2.99804688e+05;-8.86144791e+01
3.00781250e+05;-8.85607147e+01
3.01757812e+05;-8.82647400e+01
3.02734375e+05;-8.81194077e+01
3.03710938e+05;-8.80813293e+01
3.04687500e+05;-8.80514374e+01
3.05664062e+05;-8.80627365e+01
3.06640625e+05;-8.80824661e+01
3.07617188e+05;-8.80960770e+01
3.08593750e+05;-8.81292572e+01
3.09570312e+05;-8.81972885e+01
3.10546875e+05;-8.84859009e+01
3.11523438e+05;-8.86398010e+01
3.12500000e+05;-8.86635361e+01
3.13476562e+05;-8.86902313e+01
3.14453125e+05;-8.86968689e+01
3.15429688e+05;-8.86896515e+01
3.16406250e+05;-8.86922989e+01
3.17382812e+05;-8.86947861e+01
3.18359375e+05;-8.87023697e+01
3.19335938e+05;-8.87119598e+01
3.20312500e+05;-8.87439194e+01
3.21289062e+05;-8.87920074e+01
3.22265625e+05;-8.88090668e+01
3.23242188e+05;-8.88001862e+01
3.24218750e+05;-8.87972107e+01
3.25195312e+05;-8.87942429e+01
3.26171875e+05;-8.87855759e+01
3.27148438e+05;-8.87982635e+01
3.28125000e+05;-8.88035583e+01
3.29101562e+05;-8.87923660e+01
3.30078125e+05;-8.87889175e+01
3.31054688e+05;-8.87949600e+01
3.32031250e+05;-8.88023758e+01
3.33007812e+05;-8.88121872e+01
3.33984375e+05;-8.88268967e+01
3.34960938e+05;-8.88474884e+01
3.35937500e+05;-8.88813782e+01
3.36914062e+05;-8.89422684e+01
3.37890625e+05;-8.89878922e+01
3.38867188e+05;-8.89873276e+01
3.39843750e+05;-8.89369507e+01
3.40820312e+05;-8.79952087e+01
3.41796875e+05;-8.66269455e+01
3.42773438e+05;-8.63526993e+01
3.43750000e+05;-8.63678818e+01
3.44726562e+05;-8.63700027e+01
3.45703125e+05;-8.63598404e+01
3.46679688e+05;-8.63543625e+01
3.47656250e+05;-8.63648148e+01
3.48632812e+05;-8.64121399e+01
3.49609375e+05;-8.70631027e+01
3.50585938e+05;-8.86173706e+01
3.51562500e+05;-8.91260376e+01
3.52539062e+05;-8.91287689e+01
3.53515625e+05;-8.91032944e+01
3.54492188e+05;-8.91007233e+01
3.55468750e+05;-8.91217117e+01
3.56445312e+05;-8.91404114e+01
3.57421875e+05;-8.91433105e+01
3.58398438e+05;-8.91581726e+01
3.59375000e+05;-8.91810303e+01
3.60351562e+05;-8.91754913e+01
3.61328125e+05;-8.91716156e+01
3.62304688e+05;-8.92033768e+01
3.63281250e+05;-8.92311630e+01
3.64257812e+05;-8.92268066e+01
3.65234375e+05;-8.92124786e+01
3.66210938e+05;-8.92085724e+01
3.67187500e+05;-8.92237244e+01
3.68164062e+05;-8.92437057e+01
3.69140625e+05;-8.92677078e+01
3.70117188e+05;-8.92577438e+01
3.71093750e+05;-8.92171173e+01
3.72070312e+05;-8.92088394e+01
3.73046875e+05;-8.92163239e+01
3.74023438e+05;-8.92242584e+01
3.75000000e+05;-8.92326508e+01
3.75976562e+05;-8.92288513e+01
3.76953125e+05;-8.91488113e+01
3.77929688e+05;-8.84809189e+01
3.78906250e+05;-8.79390488e+01
3.79882812e+05;-8.79167480e+01
3.80859375e+05;-8.79334412e+01
3.81835938e+05;-8.79448471e+01
3.82812500e+05;-8.79617386e+01
3.83789062e+05;-8.79772491e+01
3.84765625e+05;-8.79872284e+01
3.85742188e+05;-8.80515594e+01
3.86718750e+05;-8.86599731e+01
3.87695312e+05;-8.93449478e+01
3.88671875e+05;-8.94353790e+01
3.89648438e+05;-8.94294434e+01
3.90625000e+05;-8.94124908e+01
3.91601562e+05;-8.93980331e+01
3.92578125e+05;-8.93856888e+01
3.93554688e+05;-8.94144440e+01
3.94531250e+05;-8.94288101e+01
3.95507812e+05;-8.94186096e+01
3.96484375e+05;-8.94084015e+01
3.97460938e+05;-8.94067612e+01
3.98437500e+05;-8.94279709e+01
3.99414062e+05;-8.94693375e+01
4.00390625e+05;-8.95185394e+01
4.01367188e+05;-8.95583115e+01
4.02343750e+05;-8.95395889e+01
4.03320312e+05;-8.95354080e+01
4.04296875e+05;-8.95457001e+01
4.05273438e+05;-8.95601425e+01
4.06250000e+05;-8.95741348e+01
4.07226562e+05;-8.95746384e+01
4.08203125e+05;-8.95564041e+01
4.09179688e+05;-8.95366898e+01
4.10156250e+05;-8.95466614e+01
4.11132812e+05;-8.95645218e+01
4.12109375e+05;-8.95715103e+01
4.13085938e+05;-8.95921478e+01
4.14062500e+05;-8.96156387e+01
4.15039062e+05;-8.96525040e+01
4.16015625e+05;-8.96664352e+01
4.16992188e+05;-8.96472778e+01
4.17968750e+05;-8.96363678e+01
4.18945312e+05;-8.96132889e+01
4.19921875e+05;-8.96121368e+01
4.20898438e+05;-8.96191788e+01
4.21875000e+05;-8.96171799e+01
4.22851562e+05;-8.95939407e+01
4.23828125e+05;-8.95814514e+01
4.24804688e+05;-8.95919876e+01
4.25781250e+05;-8.96312561e+01
4.26757812e+05;-8.96653137e+01
4.27734375e+05;-8.96834564e+01
4.28710938e+05;-8.96807251e+01
4.29687500e+05;-8.96909409e+01
4.30664062e+05;-8.97137756e+01
4.31640625e+05;-8.97355347e+01
4.32617188e+05;-8.97381668e+01
4.33593750e+05;-8.97507477e+01
4.34570312e+05;-8.97613983e+01
4.35546875e+05;-8.97795715e+01
4.36523438e+05;-8.98011856e+01
4.37500000e+05;-8.98124619e+01
4.38476562e+05;-8.97953720e+01
4.39453125e+05;-8.97768555e+01
4.40429688e+05;-8.97941895e+01
4.41406250e+05;-8.98059464e+01
4.42382812e+05;-8.98082962e+01
4.43359375e+05;-8.98425064e+01
4.44335938e+05;-8.98424454e+01
4.45312500e+05;-8.98440399e+01
4.46289062e+05;-8.98827286e+01
4.47265625e+05;-8.99355621e+01
4.48242188e+05;-8.99707642e+01
4.49218750e+05;-9.00006485e+01
4.50195312e+05;-9.00149536e+01
4.51171875e+05;-9.00453568e+01
4.52148438e+05;-9.00667953e+01
4.53125000e+05;-9.00115891e+01
4.54101562e+05;-8.99640961e+01
4.55078125e+05;-8.99064789e+01
4.56054688e+05;-8.98647003e+01
4.57031250e+05;-8.98370209e+01
4.58007812e+05;-8.44870911e+01
4.58984375e+05;-8.23951721e+01
4.59960938e+05;-7.99050293e+01
4.60937500e+05;-7.83101044e+01
4.61914062e+05;-8.41728363e+01
4.62890625e+05;-9.00309296e+01
4.63867188e+05;-9.00631256e+01
4.64843750e+05;-8.99360046e+01
4.65820312e+05;-8.99431458e+01
4.66796875e+05;-8.99896927e+01
4.67773438e+05;-9.00222931e+01
4.68750000e+05;-9.00491333e+01
4.69726562e+05;-9.00541534e+01
4.70703125e+05;-9.00384979e+01
4.71679688e+05;-9.00109711e+01
4.72656250e+05;-9.00103073e+01
4.73632812e+05;-9.00322571e+01
4.74609375e+05;-9.00602951e+01
4.75585938e+05;-9.00715332e+01
4.76562500e+05;-9.00589447e+01
4.77539062e+05;-9.00389786e+01
4.78515625e+05;-9.00509949e+01
4.79492188e+05;-9.00741730e+01
4.80468750e+05;-9.01022644e+01
4.81445312e+05;-9.00996552e+01
4.82421875e+05;-9.00914001e+01
4.83398438e+05;-9.01077576e+01
4.84375000e+05;-9.01191330e+01
4.85351562e+05;-9.01258087e+01
4.86328125e+05;-9.01477127e+01
4.87304688e+05;-9.01539841e+01
4.88281250e+05;-9.01774673e+01
4.89257812e+05;-9.01849899e+01
4.90234375e+05;-9.01854782e+01
4.91210938e+05;-9.02024765e+01
4.92187500e+05;-9.02195129e+01
4.93164062e+05;-9.02308273e+01
4.94140625e+05;-9.02431183e+01
4.95117188e+05;-9.02511139e+01
4.96093750e+05;-9.02449646e+01
4.97070312e+05;-9.02301788e+01
4.98046875e+05;-9.02379761e+01
4.99023438e+05;-9.02548599e+01
5.00000000e+05;-9.02485275e+01
5.00976562e+05;-9.02251358e+01
5.01953125e+05;-9.02130356e+01
5.02929688e+05;-9.02103043e+01
5.03906250e+05;-9.01942444e+01
5.04882812e+05;-9.02039413e+01
5.05859375e+05;-9.02207718e+01
5.06835938e+05;-9.02285919e+01
5.07812500e+05;-9.02392731e+01
5.08789062e+05;-9.02686768e+01
5.09765625e+05;-9.02856903e+01
5.10742188e+05;-9.02898636e+01
5.11718750e+05;-9.03100204e+01
5.12695312e+05;-9.03390961e+01
5.13671875e+05;-9.03435364e+01
5.14648438e+05;-9.03400421e+01
5.15625000e+05;-9.03298874e+01
5.16601562e+05;-9.03280182e+01
5.17578125e+05;-9.03181686e+01
5.18554688e+05;-9.03211517e+01
5.19531250e+05;-9.03251877e+01
5.20507812e+05;-9.03197632e+01
5.21484375e+05;-9.03278961e+01
5.22460938e+05;-9.03410645e+01
5.23437500e+05;-9.03328247e+01
5.24414062e+05;-9.03087082e+01
5.25390625e+05;-9.02651672e+01
5.26367188e+05;-9.02413635e+01
5.27343750e+05;-9.02548370e+01
5.28320312e+05;-9.02909088e+01
5.29296875e+05;-9.03182373e+01
5.30273438e+05;-9.03317413e+01
5.31250000e+05;-9.03503494e+01
5.32226562e+05;-9.03843002e+01
5.33203125e+05;-9.01017685e+01
5.34179688e+05;-8.37748718e+01
5.35156250e+05;-7.95088501e+01
5.36132812e+05;-8.30703888e+01
5.37109375e+05;-8.97752686e+01
5.38085938e+05;-9.04140549e+01
5.39062500e+05;-9.07542725e+01
5.40039062e+05;-9.07313919e+01
5.41015625e+05;-9.05137711e+01
5.41992188e+05;-9.04947433e+01
5.42968750e+05;-9.04883270e+01
5.43945312e+05;-9.04719620e+01
5.44921875e+05;-9.04555817e+01
5.45898438e+05;-9.04543686e+01
5.46875000e+05;-9.04478302e+01
5.47851562e+05;-9.04701920e+01
5.48828125e+05;-9.05212708e+01
5.49804688e+05;-9.05602188e+01
5.50781250e+05;-9.05696716e+01
5.51757812e+05;-9.05715866e+01
5.52734375e+05;-9.05835495e+01
5.53710938e+05;-9.05988770e+01
5.54687500e+05;-9.06026764e+01
5.55664062e+05;-9.06338120e+01
5.56640625e+05;-9.06673279e+01
5.57617188e+05;-9.06672897e+01
5.58593750e+05;-9.06737061e+01
5.59570312e+05;-9.06780777e+01
5.60546875e+05;-9.06866684e+01
5.61523438e+05;-9.07130356e+01
5.62500000e+05;-9.07196655e+01
5.63476562e+05;-9.07032852e+01
5.64453125e+05;-9.06497955e+01
5.65429688e+05;-9.06011124e+01
5.66406250e+05;-9.05883713e+01
5.67382812e+05;-9.05802231e+01
5.68359375e+05;-9.05867310e+01
5.69335938e+05;-9.05597305e+01
5.70312500e+05;-9.04385452e+01
5.71289062e+05;-8.95551453e+01
5.72265625e+05;-8.85488358e+01
5.73242188e+05;-8.83955536e+01
5.74218750e+05;-8.83940506e+01
5.75195312e+05;-8.83898926e+01
5.76171875e+05;-8.83913345e+01
5.77148438e+05;-8.83989792e+01
5.78125000e+05;-8.84278488e+01
5.79101562e+05;-8.84946518e+01
5.80078125e+05;-8.91704865e+01
5.81054688e+05;-9.03680801e+01
5.82031250e+05;-9.06491318e+01
5.83007812e+05;-9.06760635e+01
5.83984375e+05;-9.06954956e+01
5.84960938e+05;-9.07032394e+01
5.85937500e+05;-9.06778870e+01
5.86914062e+05;-9.06654968e+01
5.87890625e+05;-9.06878891e+01
5.88867188e+05;-9.07064438e+01
5.89843750e+05;-9.07358398e+01
5.90820312e+05;-9.07547684e+01
5.91796875e+05;-9.07422180e+01
5.92773438e+05;-9.07365189e+01
5.93750000e+05;-9.07495804e+01
5.94726562e+05;-9.07927704e+01
5.95703125e+05;-9.07895889e+01
5.96679688e+05;-9.07572250e+01
5.97656250e+05;-9.07369843e+01
5.98632812e+05;-9.06903534e+01
5.99609375e+05;-9.06543121e+01
6.00585938e+05;-9.06542969e+01
6.01562500e+05;-9.06681442e+01
6.02539062e+05;-9.06853409e+01
6.03515625e+05;-9.06849518e+01
6.04492188e+05;-9.07063980e+01
6.05468750e+05;-9.07413330e+01
6.06445312e+05;-9.07714767e+01
6.07421875e+05;-9.08229141e+01
6.08398438e+05;-9.08620148e+01
6.09375000e+05;-9.06073608e+01
6.10351562e+05;-8.22554016e+01
6.11328125e+05;-7.51183472e+01
6.12304688e+05;-7.64737396e+01
6.13281250e+05;-8.59829178e+01
6.14257812e+05;-9.09323578e+01
6.15234375e+05;-9.08885574e+01
6.16210938e+05;-9.09587708e+01
6.17187500e+05;-9.10111542e+01
6.18164062e+05;-9.09134827e+01
6.19140625e+05;-9.08986130e+01
6.20117188e+05;-9.08559265e+01
6.21093750e+05;-9.08379517e+01
6.22070312e+05;-9.08519363e+01
6.23046875e+05;-9.08629456e+01
6.24023438e+05;-9.08798141e+01
6.25000000e+05;-9.09005356e+01
6.25976562e+05;-9.08953400e+01
6.26953125e+05;-9.08782654e+01
6.27929688e+05;-9.08877563e+01
6.28906250e+05;-9.09107819e+01
6.29882812e+05;-9.09242096e+01
6.30859375e+05;-9.09082260e+01
6.31835938e+05;-9.09008408e+01
6.32812500e+05;-9.09053650e+01
6.33789062e+05;-9.08830185e+01
6.34765625e+05;-9.08655243e+01
6.35742188e+05;-9.08582077e+01
6.36718750e+05;-9.08647385e+01
6.37695312e+05;-9.08892517e+01
6.38671875e+05;-9.08969955e+01
6.39648438e+05;-9.08760071e+01
6.40625000e+05;-9.08573914e+01
6.41601562e+05;-9.08594131e+01
6.42578125e+05;-9.08605728e+01
6.43554688e+05;-9.08453979e+01
6.44531250e+05;-9.08395920e+01
6.45507812e+05;-9.08159561e+01
6.46484375e+05;-9.07978287e+01
6.47460938e+05;-9.08007889e+01
6.48437500e+05;-9.08283310e+01
6.49414062e+05;-9.08450699e+01
6.50390625e+05;-9.08158951e+01
6.51367188e+05;-9.08200073e+01
6.52343750e+05;-9.08620148e+01
6.53320312e+05;-9.08821564e+01
6.54296875e+05;-9.08969574e+01
6.55273438e+05;-9.09122391e+01
6.56250000e+05;-9.09268341e+01
6.57226562e+05;-9.09509201e+01
6.58203125e+05;-9.09626617e+01
6.59179688e+05;-9.09783020e+01
6.60156250e+05;-9.09739685e+01
6.61132812e+05;-9.09714584e+01
6.62109375e+05;-9.09782562e+01
6.63085938e+05;-9.09789276e+01
6.64062500e+05;-9.09741745e+01
6.65039062e+05;-9.09477615e+01
6.66015625e+05;-9.09175797e+01
6.66992188e+05;-9.09060440e+01
6.67968750e+05;-9.09017258e+01
6.68945312e+05;-9.09148483e+01
6.69921875e+05;-9.09171829e+01
6.70898438e+05;-9.09113846e+01
6.71875000e+05;-9.09438095e+01
6.72851562e+05;-9.09703903e+01
6.73828125e+05;-9.09939804e+01
6.74804688e+05;-9.10016479e+01
6.75781250e+05;-9.10174484e+01
6.76757812e+05;-9.10388718e+01
6.77734375e+05;-9.10443878e+01
6.78710938e+05;-9.10648117e+01
6.79687500e+05;-9.10979538e+01
6.80664062e+05;-9.11002884e+01
6.81640625e+05;-9.10713348e+01
6.82617188e+05;-9.07762756e+01
6.83593750e+05;-8.83771744e+01
6.84570312e+05;-8.69676971e+01
6.85546875e+05;-8.60099792e+01
6.86523438e+05;-8.53177567e+01
6.87500000e+05;-8.47983932e+01
6.88476562e+05;-8.09444656e+01
6.89453125e+05;-8.53743210e+01
6.90429688e+05;-7.94062119e+01
6.91406250e+05;-7.84638672e+01
6.92382812e+05;-8.52522736e+01
6.93359375e+05;-9.06560364e+01
6.94335938e+05;-9.08115005e+01
6.95312500e+05;-9.06694183e+01
6.96289062e+05;-9.09293365e+01
6.97265625e+05;-8.85288925e+01
6.98242188e+05;-8.93639755e+01
6.99218750e+05;-9.01126022e+01
7.00195312e+05;-9.06918640e+01
7.01171875e+05;-9.10214691e+01
7.02148438e+05;-9.10347824e+01
7.03125000e+05;-9.10427933e+01
7.04101562e+05;-9.10346069e+01
7.05078125e+05;-9.10290298e+01
7.06054688e+05;-9.10470657e+01
7.07031250e+05;-9.10699081e+01
7.08007812e+05;-9.10862579e+01
7.08984375e+05;-9.11066666e+01
7.09960938e+05;-9.11015472e+01
7.10937500e+05;-9.10885773e+01
7.11914062e+05;-9.10812302e+01
7.12890625e+05;-9.10881577e+01
7.13867188e+05;-9.11066818e+01
7.14843750e+05;-9.11046371e+01
7.15820312e+05;-9.10879822e+01
7.16796875e+05;-9.10828629e+01
7.17773438e+05;-9.10950546e+01
7.18750000e+05;-9.10972290e+01
7.19726562e+05;-9.11038589e+01
7.20703125e+05;-9.11283112e+01
7.21679688e+05;-9.11567612e+01
7.22656250e+05;-9.11669312e+01
7.23632812e+05;-9.11650620e+01
7.24609375e+05;-9.11837082e+01
7.25585938e+05;-9.12022552e+01
7.26562500e+05;-9.11883240e+01
7.27539062e+05;-9.11758804e+01
7.28515625e+05;-9.11592712e+01
7.29492188e+05;-9.11230469e+01
7.30468750e+05;-9.11115189e+01
7.31445312e+05;-9.11170731e+01
7.32421875e+05;-9.11380768e+01
7.33398438e+05;-9.11609573e+01
7.34375000e+05;-9.11744537e+01
7.35351562e+05;-9.11916275e+01
7.36328125e+05;-9.12042542e+01
7.37304688e+05;-9.12188339e+01
7.38281250e+05;-9.12341385e+01
7.39257812e+05;-9.12244034e+01
7.40234375e+05;-9.12020111e+01
7.41210938e+05;-9.11683960e+01
7.42187500e+05;-9.11240387e+01
7.43164062e+05;-9.10933914e+01
7.44140625e+05;-9.10837402e+01
7.45117188e+05;-9.11093521e+01
7.46093750e+05;-9.11282196e+01
7.47070312e+05;-9.11389618e+01
7.48046875e+05;-9.11433182e+01
7.49023438e+05;-9.11540222e+01
7.50000000e+05;-9.11925201e+01
7.50976562e+05;-9.12388611e+01
7.51953125e+05;-9.12808456e+01
7.52929688e+05;-9.12877579e+01
7.53906250e+05;-9.12680511e+01
7.54882812e+05;-9.12338562e+01
7.55859375e+05;-9.12160721e+01
7.56835938e+05;-9.12032242e+01
7.57812500e+05;-9.12011414e+01
7.58789062e+05;-9.11617432e+01
7.59765625e+05;-9.08739853e+01
7.60742188e+05;-9.02993317e+01
7.61718750e+05;-9.01554871e+01
7.62695312e+05;-9.01708832e+01
7.63671875e+05;-9.01951904e+01
7.64648438e+05;-9.02062073e+01
7.65625000e+05;-9.02051086e+01
7.66601562e+05;-9.01938019e+01
7.67578125e+05;-9.02108688e+01
7.68554688e+05;-9.04267120e+01
7.69531250e+05;-9.09994736e+01
7.70507812e+05;-9.11901169e+01
7.71484375e+05;-9.11919327e+01
7.72460938e+05;-9.12042618e+01
7.73437500e+05;-9.11950073e+01
7.74414062e+05;-9.12005539e+01
7.75390625e+05;-9.12286453e+01
7.76367188e+05;-9.12419357e+01
7.77343750e+05;-9.12470932e+01
7.78320312e+05;-9.12337265e+01
7.79296875e+05;-9.12213440e+01
7.80273438e+05;-9.12267227e+01
7.81250000e+05;-9.12282791e+01
7.82226562e+05;-9.12279129e+01
7.83203125e+05;-9.12373352e+01
7.84179688e+05;-9.12363892e+01
7.85156250e+05;-9.12254105e+01
7.86132812e+05;-9.12171631e+01
7.87109375e+05;-9.12015533e+01
7.88085938e+05;-9.11967773e+01
7.89062500e+05;-9.11926346e+01
7.90039062e+05;-9.11707916e+01
7.91015625e+05;-9.11954193e+01
7.91992188e+05;-9.12436295e+01
7.92968750e+05;-9.12636948e+01
7.93945312e+05;-9.12757645e+01
7.94921875e+05;-9.13019104e+01
7.95898438e+05;-9.13290405e+01
7.96875000e+05;-9.13560333e+01
7.97851562e+05;-9.13798904e+01
7.98828125e+05;-9.14050598e+01
7.99804688e+05;-9.13945694e+01
8.00781250e+05;-9.12349930e+01
8.01757812e+05;-9.03673553e+01
8.02734375e+05;-8.96017227e+01
8.03710938e+05;-8.94959335e+01
8.04687500e+05;-8.94921646e+01
8.05664062e+05;-8.94720154e+01
8.06640625e+05;-8.94508667e+01
8.07617188e+05;-8.94296722e+01
8.08593750e+05;-8.94258499e+01
8.09570312e+05;-8.95106735e+01
8.10546875e+05;-9.02022095e+01
8.11523438e+05;-9.11135406e+01
8.12500000e+05;-9.12928162e+01
8.13476562e+05;-9.13161240e+01
8.14453125e+05;-9.13206253e+01
8.15429688e+05;-9.13278351e+01
8.16406250e+05;-9.13501358e+01
8.17382812e+05;-9.13572693e+01
8.18359375e+05;-9.13542023e+01
8.19335938e+05;-9.13558350e+01
8.20312500e+05;-9.13283081e+01
8.21289062e+05;-9.13056488e+01
8.22265625e+05;-9.13017273e+01
8.23242188e+05;-9.13064041e+01
8.24218750e+05;-9.13120651e+01
8.25195312e+05;-9.13311920e+01
8.26171875e+05;-9.13536911e+01
8.27148438e+05;-9.13641663e+01
8.28125000e+05;-9.13592987e+01
8.29101562e+05;-9.13741150e+01
8.30078125e+05;-9.13789749e+01
8.31054688e+05;-9.13652878e+01
8.32031250e+05;-9.13700180e+01
8.33007812e+05;-9.13815384e+01
8.33984375e+05;-9.13724899e+01
8.34960938e+05;-9.13515320e+01
8.35937500e+05;-9.12998810e+01
8.36914062e+05;-9.12159424e+01
8.37890625e+05;-9.11757278e+01
8.38867188e+05;-9.11891098e+01
8.39843750e+05;-9.12040634e+01
8.40820312e+05;-9.11871643e+01
8.41796875e+05;-9.11669235e+01
8.42773438e+05;-9.11640625e+01
8.43750000e+05;-9.11547623e+01
8.44726562e+05;-9.11770020e+01
8.45703125e+05;-9.12586594e+01
8.46679688e+05;-9.13033447e+01
8.47656250e+05;-9.12943420e+01
8.48632812e+05;-9.13012314e+01
8.49609375e+05;-9.13333435e+01
8.50585938e+05;-9.13496094e+01
8.51562500e+05;-9.13409348e+01
8.52539062e+05;-9.13499146e+01
8.53515625e+05;-9.13797684e+01
8.54492188e+05;-9.13814926e+01
8.55468750e+05;-9.13593521e+01
8.56445312e+05;-9.13621063e+01
8.57421875e+05;-9.13563843e+01
8.58398438e+05;-9.13601761e+01
8.59375000e+05;-9.13747864e+01
8.60351562e+05;-9.13879929e+01
8.61328125e+05;-9.14011383e+01
8.62304688e+05;-9.13784103e+01
8.63281250e+05;-9.13567734e+01
8.64257812e+05;-9.13343124e+01
8.65234375e+05;-9.13012466e+01
8.66210938e+05;-9.12780762e+01
8.67187500e+05;-9.12613907e+01
8.68164062e+05;-9.12585068e+01
8.69140625e+05;-9.12619247e+01
8.70117188e+05;-9.12756958e+01
8.71093750e+05;-9.13088455e+01
8.72070312e+05;-9.13215561e+01
8.73046875e+05;-9.13475418e+01
8.74023438e+05;-9.13966370e+01
8.75000000e+05;-9.14330292e+01
8.75976562e+05;-9.14359131e+01
8.76953125e+05;-9.13971710e+01
8.77929688e+05;-9.13710785e+01
8.78906250e+05;-9.13635101e+01
8.79882812e+05;-9.13460846e+01
8.80859375e+05;-9.13461227e+01
8.81835938e+05;-9.13456726e+01
8.82812500e+05;-9.13210526e+01
8.83789062e+05;-9.13080292e+01
8.84765625e+05;-9.12979660e+01
8.85742188e+05;-9.13103561e+01
8.86718750e+05;-9.13291855e+01
8.87695312e+05;-9.12986832e+01
8.88671875e+05;-9.12633286e+01
8.89648438e+05;-9.12595215e+01
8.90625000e+05;-9.12568970e+01
8.91601562e+05;-9.12321548e+01
8.92578125e+05;-9.11975784e+01
8.93554688e+05;-9.11705322e+01
8.94531250e+05;-9.11747742e+01
8.95507812e+05;-9.11948166e+01
8.96484375e+05;-9.12217560e+01
8.97460938e+05;-9.12331848e+01
8.98437500e+05;-9.12323227e+01
8.99414062e+05;-9.12261810e+01
9.00390625e+05;-9.12125702e+01
9.01367188e+05;-9.12059708e+01
9.02343750e+05;-9.12183762e+01
9.03320312e+05;-9.12098160e+01
9.04296875e+05;-9.11963730e+01
9.05273438e+05;-9.12010803e+01
9.06250000e+05;-9.12291183e+01
9.07226562e+05;-9.12508087e+01
9.08203125e+05;-9.12729340e+01
9.09179688e+05;-9.13188934e+01
9.10156250e+05;-9.13545456e+01
9.11132812e+05;-9.13733749e+01
9.12109375e+05;-9.13860550e+01
9.13085938e+05;-9.13576736e+01
9.14062500e+05;-9.13496475e+01
9.15039062e+05;-9.13407440e+01
9.16015625e+05;-9.13275681e+01
9.16992188e+05;-9.13152313e+01
9.17968750e+05;-9.13012390e+01
9.18945312e+05;-9.12677917e+01
9.19921875e+05;-8.61608353e+01
9.20898438e+05;-7.88197174e+01
9.21875000e+05;-7.89609451e+01
9.22851562e+05;-8.65555420e+01
9.23828125e+05;-9.12579117e+01
9.24804688e+05;-9.15888824e+01
9.25781250e+05;-9.11636581e+01
9.26757812e+05;-9.10453491e+01
9.27734375e+05;-9.11385422e+01
9.28710938e+05;-9.11279373e+01
9.29687500e+05;-9.11369095e+01
9.30664062e+05;-9.11437531e+01
9.31640625e+05;-9.11708374e+01
9.32617188e+05;-9.12155762e+01
9.33593750e+05;-9.12613297e+01
9.34570312e+05;-9.12925186e+01
9.35546875e+05;-9.12901535e+01
9.36523438e+05;-9.13178177e+01
9.37500000e+05;-9.13553314e+01
9.38476562e+05;-9.13594971e+01
9.39453125e+05;-9.13731079e+01
9.40429688e+05;-9.13792496e+01
9.41406250e+05;-9.13746872e+01
9.42382812e+05;-9.13879471e+01
9.43359375e+05;-9.13793869e+01
9.44335938e+05;-9.13750763e+01
9.45312500e+05;-9.13554535e+01
9.46289062e+05;-9.13319702e+01
9.47265625e+05;-9.13448639e+01
9.48242188e+05;-9.13391418e+01
9.49218750e+05;-9.13087692e+01
9.50195312e+05;-9.12859726e+01
9.51171875e+05;-9.12763214e+01
9.52148438e+05;-9.12587814e+01
9.53125000e+05;-9.12565308e+01
9.54101562e+05;-9.12707825e+01
9.55078125e+05;-9.12786865e+01
9.56054688e+05;-9.12686386e+01
9.57031250e+05;-9.12678528e+01
9.58007812e+05;-9.13025208e+01
9.58984375e+05;-9.13375931e+01
9.59960938e+05;-9.13421097e+01
9.60937500e+05;-9.13492279e+01
9.61914062e+05;-9.13722839e+01
9.62890625e+05;-9.13879852e+01
9.63867188e+05;-9.14173126e+01
9.64843750e+05;-9.14368820e+01
9.65820312e+05;-9.14744873e+01
9.66796875e+05;-9.14670792e+01
9.67773438e+05;-9.14224777e+01
9.68750000e+05;-9.14252167e+01
9.69726562e+05;-9.14396896e+01
9.70703125e+05;-9.14166412e+01
9.71679688e+05;-9.13989792e+01
9.72656250e+05;-9.13538971e+01
9.73632812e+05;-9.13240814e+01
9.74609375e+05;-9.12846375e+01
9.75585938e+05;-9.12741394e+01
9.76562500e+05;-9.13039169e+01
9.77539062e+05;-9.12951279e+01
9.78515625e+05;-9.12925262e+01
9.79492188e+05;-9.12913895e+01
9.80468750e+05;-9.12775803e+01
9.81445312e+05;-9.12779999e+01
9.82421875e+05;-9.12711563e+01
9.83398438e+05;-9.12539520e+01
9.84375000e+05;-9.12115784e+01
